file_id	author	title	pages	author_impact_date	group	group_category	resource	resource_category	rule_category	direction	rule_name	confidence	specificity
tlg0030.tlg003.perseus-eng2	Hyperides	Against Athenogenes	16	-360	Traders	Occupation	Right to engage in deceptive contracts	Legal standing	Economic regulation	LESS	Market truthfulness requirement	9	4
tlg0030.tlg003.perseus-eng2	Hyperides	Against Athenogenes	16	-360	Metics	Citizenship	Freedom of movement during wartime	Freedom	Restriction of personal freedom	LESS	Metic travel restriction	10	4
tlg0030.tlg003.perseus-eng2	Hyperides	Against Athenogenes	16	-360	Exiles	Citizenship	Right to citizenship and legal privileges	Citizenship	Access to judicial protection	MORE	Exile naturalization grant	9	7
tlg0030.tlg003.perseus-eng2	Hyperides	Against Athenogenes	16	-360	Citizens	Citizenship	Protection from arbitrary exile	Freedom	Restriction of personal freedom	LESS	Magisterial expulsion power	8	3
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Wealthy citizens	Wealth	Retention of private property	Property and inheritance	Obligation of public duty	LESS	Trierarchy tax obligation	10	4
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Wealthy citizens	Wealth	Right to challenge tax assessment	Legal standing	Access to judicial protection	MORE	Right of Antidosis	9	5
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Defendants	Legal status	Right of making a defense	Legal standing	Access to judicial protection	MORE	Defendant's right to reply	10	2
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Defendants	Legal status	Right to be heard impartially	Legal standing	Access to judicial protection	MORE	Juror impartiality oath	10	2
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Defendants	Legal status	Right to proportionate voting in capital cases	Legal standing	Access to judicial protection	LESS	Capital trial split voting	7	3
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Defendants	Legal standing	Right to trial based on proof	Legal standing	Access to judicial protection	MORE	Litigant right to evidence	9	3
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Citizens	Citizens	Right to obtain reparation for wrongs	Legal standing	Access to judicial protection	MORE	Victim right to reparation	10	2
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Citizens	Citizens	Right to adjudication according to law	Legal standing	Obligation of public duty	MORE	Juror duty of lawfulness	9	2
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Defendants	Legal standing	Right to present written works as evidence	Legal standing	Access to judicial protection	MORE	Defense by primary evidence	8	4
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Defendants	Legal standing	Right to unlimited time for defense	Legal standing	Legal procedure	LESS	Court time limit	10	3
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Monarchs	Lineage	Right to remain uneducated	Political power	Obligation of public duty	LESS	Royal education obligation	9	9
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Monarchs	Lineage	Right to leisure and selfish pleasure	Political power	Access to political succession	LESS	Royal professional diligence	10	9
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	The base and foolish	Wealth	Right to hold high office and give orders	Political power	Access to political power	LESS	Meritocratic command	8	5
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Wealthy public benefactors	Wealth	Right to public honors and golden crowns	Economic privileges	Grant of economic privilege	MORE	Public benefactor honors	10	4
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Distinguished citizens	Citizenship	Right to public maintenance (sitesis)	Economic privileges	Grant of economic privilege	MORE	Prytaneum maintenance	10	8
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Defendants	Legal standing	Right to use associate character as evidence	Legal standing	Access to judicial protection	MORE	Defense by character witness	8	2
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Teachers/Sophists	Occupation	Protection from legal penalty for others' actions	Legal standing	Legal standing	LESS	Teacher liability for students	9	6
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Defendants	Legal standing	Right to speak in self-defense	Legal standing	Access to judicial protection	MORE	Litigant's right of defense	10	3
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Teachers	Occupation	Right to defend personal reputation through followers	Legal standing	Obligation of public duty	MORE	Public teacher's defense obligation	9	7
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Allies	Citizenship	Protection from military pillage	Property and inheritance	Protection of property	MORE	Military plunder restriction	8	4
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Generals	Occupation	Right to retain personal wealth	Property and inheritance	Legal accountability	LESS	General's financial accountability	10	8
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Able-bodied men	Gender, Health	Candidacy for generalship	Political power		MORE	Political participation through office	9	5
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Citizens	Citizenship	Right to serve in foreign armies	Military	Military service rights	MORE	Foreign army service eligibility	8	4
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Wealthy citizens	Wealth	Right to retain private property	Property and inheritance	Obligation of public duty	LESS	Liturgical tax obligation	10	4
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Wealthy citizens	Wealth	Right to receive state maintenance and emoluments	Economic privileges	Access to public resources	LESS	Public salary eligibility	8	3
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Itinerant foreigners	Origin	Protection from local taxation	Economic privileges	Grant of economic privilege	MORE	Metical tax exemption	9	6
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Wealthy citizens	Wealth	Right to challenge tax liability via property exchange	Legal standing	Access to judicial protection	MORE	Property exchange right	10	4
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Citizens	Citizenship	Right to self-defense in court	Legal standing	Access to judicial protection	MORE	Judicial defense right	10	2
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Citizens	Citizenship	Right to hold office by lot	Political power	Access to political power	MORE	Administrative office access	10	2
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	The wealthy	Wealth	Right to retain property	Property and inheritance	Denial of property rights	LESS	Property confiscation of wealthy	9	3
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	The wealthy	Wealth	Retention of personal goods	Property and inheritance	Obligation of public duty	LESS	Liturgical financial obligation	10	3
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Youths	Age	Right to hold government office	Political power	Age-based political exclusion	LESS	Youth political training exclusion	9	4
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Foreign artists	Origin	Right to receive public rewards	Economic privileges	Grant of economic privilege	MORE	State-funded reward for praise	8	10
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	The wealthy	Wealth	Protection from vexatious litigation	Legal standing	Denial of judicial protection	LESS	Sycophantic lawsuit targeting	9	4
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Citizens	Citizens	Right to effective speech in assembly	Political power	Exclusion from political speech	LESS	Oratorical assurance requirement	9	3
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Youths	Age	Presumption of wisdom and oratorical skill	Legal standing	Age-based social stratification	LESS	Seniority-based intellectual status	8	4
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Teachers of oratory	Occupation	Right to collect tuition fees	Economic privileges	Grant of economic privilege	MORE	Sophist professional reputation	10	8
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Foreigners	Origin	Right to reside for education	Citizenship	Access to public resources	MORE	Foreigner access to education	9	5
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Adults	Age	Right to choose intellectual pursuits	Legal standing	Access to education	MORE	Adult intellectual autonomy	7	2
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Public offenders	Legal status	Protection from public shaming	Legal standing	Access to judicial protection	LESS	Public offender name publication	10	4
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Youths	Age	Right to study philosophy and eloquence	Legal standing	Access to education	MORE	Youth education choice	9	3
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Orators	Occupation	Right to advise in state crises	Political power	Grant of political influence	MORE	Crisis advisory role	8	6
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Malefactors	Legal status	Protection from execution	Body integrity	Restriction of personal freedom	LESS	Magisterial punishment of malefactors	9	3
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Heirs	Lineage	Right to retain inherited fortune	Property and inheritance	Access to economic privilege	MORE	Inherited wealth protection	8	3
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Youth	Age	Right to study astronomy and geometry	Education	Access to education	MORE	Youth scientific education	9	4
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Students	Occupation	Right to retain personal wealth	Property and inheritance	Grant of economic privilege	LESS	Student financial obligation	10	5
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Greeks	Origin	Access to advanced education in wisdom and speech	Education	Grant of cultural privilege	MORE	Greek intellectual superiority	9	2
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Athenians	Citizenship	Leadership in wisdom and rhetoric	Citizenship	Access to political leadership	MORE	Athenian educational pre-eminence	8	2
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Men of good repute	Wealth	Weight of testimony and persuasion in legal proceedings	Legal standing	Access to judicial protection	MORE	Reputational weight in court	9	3
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Slaves	Freedom status	Protection from social degradation	Body integrity	Restriction of personal freedom	LESS	Slave social conduct	7	3
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Orators	Occupation	Right to compete for public prizes	Economic privileges	Access to political rewards	MORE	Oratorical prize eligibility	9	4
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Wealthy young men	Age, Wealth	Social authorization to pursue philosophy and higher education	Economic privileges	Access to elite education	MORE	Wealthy youth educational encouragement	8	3
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Commoners	Lineage	Right to just adjudication of personal disputes	Legal standing	Access to judicial protection	MORE	Commoner judicial parity	9	1
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Sycophants	Occupation	Protection from specialized multiple indictments	Legal standing	Restriction of legal standing	LESS	Sycophant legal targeting	10	6
tlg0010.tlg019.perseus-eng2	Isocrates	Antidosis	117	-400	Defendants	Legal standing	Right to bring family/friends to court for mercy	Legal standing	Legal procedural right	MORE	Defendant's right of supplication	9	3
tlg0019.tlg003.perseus-eng2	Aristophanes	Clouds	62	-409	Domestics	Freedom status	Protection from corporal punishment	Body integrity	Labor control	LESS	Master's right to punish	10	3
tlg0019.tlg003.perseus-eng2	Aristophanes	Clouds	62	-409	Adult sons	Age	Right to dispose of family patrimony	Property and inheritance	Generational wealth control	LESS	Paternal property control	9	4
tlg0019.tlg003.perseus-eng2	Aristophanes	Clouds	62	-409	Debtors	Wealth	Right to retain personal property	Property and inheritance	Property confiscation	LESS	Debt-based asset seizure	10	2
tlg0019.tlg003.perseus-eng2	Aristophanes	Clouds	62	-409	Non-disciples	Occupation	Access to specialized knowledge	Economic privileges	Educational exclusion	LESS	Secretive school admission	9	8
tlg0019.tlg003.perseus-eng2	Aristophanes	Clouds	62	-409	The poor	Wealth	Right to receive education	Economic privileges	Educational access	LESS	Fee-based instruction	9	5
tlg0019.tlg003.perseus-eng2	Aristophanes	Clouds	62	-409	Citizens	Citizenship	Right to land allotment	Property and inheritance	Land management	MORE	Equitable land distribution	8	3
tlg0019.tlg003.perseus-eng2	Aristophanes	Clouds	62	-409	Uninitiated persons	Citizenship	Protection from exposure to secret rites	Religious access	Religious exclusion	LESS	Sacred rite secrecy	10	4
tlg0019.tlg003.perseus-eng2	Aristophanes	Clouds	62	-409	Sophists and Poets	Occupation	Access to high-quality food and maintenance	Economic privileges	Grant of economic privilege	MORE	Intellectual patronage rewards	9	6
tlg0019.tlg003.perseus-eng2	Aristophanes	Clouds	62	-409	Citizens	Citizenship	Right to participate in state-sponsored musical and theatrical festivals	Religious access	Access to public resources	MORE	Bacchic festival participation	9	2
tlg0019.tlg003.perseus-eng2	Aristophanes	Clouds	62	-409	Citizens	Citizenship	Right to pass opinions in public assemblies	Political power	Access to political speech	MORE	Assembly speaking right	10	2
tlg0019.tlg003.perseus-eng2	Aristophanes	Clouds	62	-409	Defendants	Legal standing	Right to argue cases in lawsuits	Legal standing	Access to judicial protection	MORE	Judicial self-defense	9	4
tlg0019.tlg003.perseus-eng2	Aristophanes	Clouds	62	-409	Citizens	Citizenship	Right to offer sacrifice and libations	Religious access	Access to religious rituals	MORE	Sacrificial ritual access	9	2
tlg0019.tlg003.perseus-eng2	Aristophanes	Clouds	62	-409	Philosophers	Occupation	Exemption from social standards of dress and hygiene	Economic privileges	Grant of economic privilege	MORE	Scholarly lifestyle exemption	8	8
tlg0019.tlg003.perseus-eng2	Aristophanes	Clouds	62	-409	Citizens	Citizens	Right to bring suit for assault	Legal standing	Access to judicial protection	MORE	Assault witness requirement	9	3
tlg0019.tlg003.perseus-eng2	Aristophanes	Clouds	62	-409	Unmarried women	Gender	Right to acknowledge and raise children	Marriage and family	Restraint of family rights	LESS	Virgin maternal restriction	8	4
tlg0019.tlg003.perseus-eng2	Aristophanes	Clouds	62	-409	Public officials	Occupation	Protection from corporal restraint	Body integrity	Loss of body integrity	LESS	Bribery stocks punishment	9	6
tlg0019.tlg003.perseus-eng2	Aristophanes	Clouds	62	-409	Religious magistrates	Occupation	Right to hold sacred office	Political power	Loss of political power	LESS	Hieromnemon office removal	8	8
tlg0019.tlg003.perseus-eng2	Aristophanes	Clouds	62	-409	Citizens	Citizens	Protection from legal harassment on festival days	Legal standing	State religious observance	LESS	Litigation and torture suspension	8	2
